YYMM|CC-CODE|CC-DESC|RCODE-CODE|RCODE-DESC|CCAATT-CODE|CCAATT-DESC|CCAATTMM-CODE|CCAATTMM-DESC|MALE|FEMALE|TOTAL|HOUSE|
4312|60|จังหวัดนครสวรรค์ |0| |0| |0| |554,071|571,212|1,125,283|301,265|
4312|61|จังหวัดอุทัยธานี |0| |0| |0| |164,419|168,707|333,126|87,936|
4312|62|จังหวัดกำแพงเพชร |0| |0| |0| |380,642|385,114|765,756|190,699|
4312|63|จังหวัดตาก |0| |0| |0| |248,992|241,063|490,055|129,961|
4312|64|จังหวัดสุโขทัย |0| |0| |0| |305,536|319,797|625,333|164,065|
4312|65|จังหวัดพิษณุโลก |0| |0| |0| |429,885|436,110|865,995|235,854|
4312|66|จังหวัดพิจิตร |0| |0| |0| |291,547|302,264|593,811|142,569|
4312|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |519,700|516,826|1,036,526|252,235|
4312|70|จังหวัดราชบุรี |0| |0| |0| |404,114|417,489|821,603|206,656|
4312|71|จังหวัดกาญจนบุรี |0| |0| |0| |398,639|387,362|786,001|220,126|
4312|72|จังหวัดสุพรรณบุรี |0| |0| |0| |418,255|439,946|858,201|210,723|
4312|73|จังหวัดนครปฐม |0| |0| |0| |380,867|400,271|781,138|220,804|
4312|74|จังหวัดสมุทรสาคร |0| |0| |0| |210,494|218,320|428,814|161,658|
4312|75|จังหวัดสมุทรสงคราม |0| |0| |0| |99,493|105,502|204,995|45,642|
4312|76|จังหวัดเพชรบุรี |0| |0| |0| |222,772|234,121|456,893|130,928|
4312|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |243,378|235,566|478,944|138,021|
4312|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |759,738|764,820|1,524,558|368,401|
4312|81|จังหวัดกระบี่ |0| |0| |0| |184,635|180,869|365,504|88,945|
4312|82|จังหวัดพังงา |0| |0| |0| |119,024|116,193|235,217|63,542|
4312|83|จังหวัดภูเก็ต |0| |0| |0| |122,588|128,008|250,596|89,154|
4312|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |446,265|447,269|893,534|255,988|
4312|85|จังหวัดระนอง |0| |0| |0| |82,626|78,005|160,631|50,254|
4312|86|จังหวัดชุมพร |0| |0| |0| |232,866|230,528|463,394|139,964|
4312|90|จังหวัดสงขลา |0| |0| |0| |607,720|624,880|1,232,600|311,407|
4312|91|จังหวัดสตูล |0| |0| |0| |132,302|131,213|263,515|61,528|
4312|92|จังหวัดตรัง |0| |0| |0| |293,289|297,562|590,851|143,415|
4312|93|จังหวัดพัทลุง |0| |0| |0| |248,147|255,537|503,684|125,147|
4312|94|จังหวัดปัตตานี |0| |0| |0| |301,929|310,198|612,127|123,863|
4312|95|จังหวัดยะลา |0| |0| |0| |222,080|220,220|442,300|101,932|
4312|96|จังหวัดนราธิวาส |0| |0| |0| |338,247|340,888|679,135|139,040|
4212|0|ทั่วประเทศ|0| |0| |0| |30,650,172|31,011,529|61,661,701|16,248,890|
4212|10|กรุงเทพมหานคร|0| |0| |0| |2,759,879|2,902,620|5,662,499|1,876,577|
4212|11|จังหวัดสมุทรปราการ |0| |0| |0| |477,565|499,823|977,388|359,078|
4212|12|จังหวัดนนทบุรี |0| |0| |0| |404,169|434,860|839,029|359,035|
4212|13|จังหวัดปทุมธานี |0| |0| |0| |310,033|323,961|633,994|276,628|
4212|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |356,328|374,063|730,391|195,117|
4212|15|จังหวัดอ่างทอง |0| |0| |0| |140,250|149,277|289,527|70,788|
4212|16|จังหวัดลพบุรี |0| |0| |0| |386,296|374,558|760,854|206,674|
4212|17|จังหวัดสิงห์บุรี |0| |0| |0| |108,364|115,739|224,103|57,087|
4212|18|จังหวัดชัยนาท |0| |0| |0| |170,850|180,768|351,618|91,586|
4212|19|จังหวัดสระบุรี |0| |0| |0| |304,225|302,817|607,042|166,134|
4212|20|จังหวัดชลบุรี |0| |0| |0| |533,981|525,775|1,059,756|415,974|
4212|21|จังหวัดระยอง |0| |0| |0| |258,101|255,883|513,984|185,408|
4212|22|จังหวัดจันทบุรี |0| |0| |0| |245,002|245,037|490,039|146,732|
4212|23|จังหวัดตราด |0| |0| |0| |113,474|110,582|224,056|69,088|
4212|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |315,749|321,916|637,665|173,359|
4212|25|จังหวัดปราจีนบุรี |0| |0| |0| |221,347|219,815|441,162|117,627|
4212|26|จังหวัดนครนายก |0| |0| |0| |120,110|123,125|243,235|62,234|
4212|27|จังหวัดสระแก้ว |0| |0| |0| |267,963|263,186|531,149|138,643|
4212|30|จังหวัดนครราชสีมา |0| |0| |0| |1,261,626|1,279,036|2,540,662|605,004|
4212|31|จังหวัดบุรีรัมย์ |0| |0| |0| |759,480|760,939|1,520,419|311,779|
4212|32|จังหวัดสุรินทร์ |0| |0| |0| |690,262|690,951|1,381,213|278,250|
4212|33|จังหวัดศรีสะเกษ |0| |0| |0| |722,211|723,145|1,445,356|281,267|
4212|34|จังหวัดอุบลราชธานี |0| |0| |0| |882,178|877,370|1,759,548|362,853|
4212|35|จังหวัดยโสธร |0| |0| |0| |278,660|276,304|554,964|118,250|
4212|36|จังหวัดชัยภูมิ |0| |0| |0| |563,061|564,491|1,127,552|265,172|
4212|37|จังหวัดอำนาจเจริญ |0| |0| |0| |183,872|182,071|365,943|75,275|
4212|39|จังหวัดหนองบัวลำภู |0| |0| |0| |250,037|244,290|494,327|102,236|
4212|40|จังหวัดขอนแก่น |0| |0| |0| |872,534|875,196|1,747,730|405,349|
4212|41|จังหวัดอุดรธานี |0| |0| |0| |764,596|756,055|1,520,651|338,394|
4212|42|จังหวัดเลย |0| |0| |0| |322,516|311,340|633,856|151,160|
4212|43|จังหวัดหนองคาย |0| |0| |0| |453,482|446,024|899,506|200,579|
4212|44|จังหวัดมหาสารคาม |0| |0| |0| |467,815|472,587|940,402|200,770|
4212|45|จังหวัดร้อยเอ็ด |0| |0| |0| |660,873|659,951|1,320,824|275,681|
4212|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |491,644|492,402|984,046|207,017|
4212|47|จังหวัดสกลนคร |0| |0| |0| |547,285|547,330|1,094,615|237,918|
4212|48|จังหวัดนครพนม |0| |0| |0| |357,281|357,498|714,779|148,979|
4212|49|จังหวัดมุกดาหาร |0| |0| |0| |167,264|165,771|333,035|70,749|
4212|50|จังหวัดเชียงใหม่ |0| |0| |0| |787,608|799,857|1,587,465|510,155|
4212|51|จังหวัดลำพูน |0| |0| |0| |200,173|206,912|407,085|126,711|
4212|52|จังหวัดลำปาง |0| |0| |0| |401,836|404,926|806,762|228,371|
4212|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |240,897|244,128|485,025|124,922|
4212|54|จังหวัดแพร่ |0| |0| |0| |243,111|249,496|492,607|139,112|
4212|55|จังหวัดน่าน |0| |0| |0| |247,504|242,001|489,505|125,642|
4212|56|จังหวัดพะเยา |0| |0| |0| |255,888|259,240|515,128|147,305|
4212|57|จังหวัดเชียงราย |0| |0| |0| |632,753|632,338|1,265,091|361,545|
4212|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |120,453|112,030|232,483|62,952|
4212|60|จังหวัดนครสวรรค์ |0| |0| |0| |555,107|571,204|1,126,311|299,024|
4212|61|จังหวัดอุทัยธานี |0| |0| |0| |163,870|168,193|332,063|86,404|
4212|62|จังหวัดกำแพงเพชร |0| |0| |0| |381,002|384,874|765,876|187,879|
4212|63|จังหวัดตาก |0| |0| |0| |246,517|238,161|484,678|128,104|
4212|64|จังหวัดสุโขทัย |0| |0| |0| |306,912|320,673|627,585|162,195|
4212|65|จังหวัดพิษณุโลก |0| |0| |0| |431,101|437,037|868,138|231,669|
4212|66|จังหวัดพิจิตร |0| |0| |0| |293,923|304,483|598,406|143,702|
4212|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |521,846|518,885|1,040,731|251,267|
4212|70|จังหวัดราชบุรี |0| |0| |0| |402,620|415,173|817,793|203,177|
4212|71|จังหวัดกาญจนบุรี |0| |0| |0| |395,154|383,302|778,456|215,687|
4212|72|จังหวัดสุพรรณบุรี |0| |0| |0| |417,622|438,201|855,823|207,308|
4212|73|จังหวัดนครปฐม |0| |0| |0| |378,018|396,258|774,276|216,349|
4212|74|จังหวัดสมุทรสาคร |0| |0| |0| |207,409|214,329|421,738|157,696|
4212|75|จังหวัดสมุทรสงคราม |0| |0| |0| |100,046|105,650|205,696|46,357|
4212|76|จังหวัดเพชรบุรี |0| |0| |0| |222,975|233,258|456,233|129,861|
4212|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |242,902|234,288|477,190|135,864|
4212|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |760,324|765,233|1,525,557|361,983|
4212|81|จังหวัดกระบี่ |0| |0| |0| |181,211|177,172|358,383|85,438|
4212|82|จังหวัดพังงา |0| |0| |0| |117,982|115,197|233,179|61,904|
4212|83|จังหวัดภูเก็ต |0| |0| |0| |118,606|122,883|241,489|85,162|
4212|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |443,416|443,563|886,979|247,667|
4212|85|จังหวัดระนอง |0| |0| |0| |81,505|76,680|158,185|48,830|
4212|86|จังหวัดชุมพร |0| |0| |0| |230,635|227,662|458,297|136,161|
4212|90|จังหวัดสงขลา |0| |0| |0| |604,425|619,408|1,223,833|305,980|
4212|91|จังหวัดสตูล |0| |0| |0| |130,663|129,464|260,127|60,194|
4212|92|จังหวัดตรัง |0| |0| |0| |292,092|295,838|587,930|140,184|
4212|93|จังหวัดพัทลุง |0| |0| |0| |247,731|254,931|502,662|123,651|
4212|94|จังหวัดปัตตานี |0| |0| |0| |300,003|308,273|608,276|121,741|
4212|95|จังหวัดยะลา |0| |0| |0| |219,124|216,968|436,092|99,854|
4212|96|จังหวัดนราธิวาส |0| |0| |0| |334,845|336,804|671,649|136,432|
4112|0|ทั่วประเทศ|0| |0| |0| |30,582,260|30,865,890|61,448,150|15,888,639|
4112|10|กรุงเทพมหานคร|0| |0| |0| |2,762,252|2,885,547|5,647,799|1,849,249|
4112|11|จังหวัดสมุทรปราการ |0| |0| |0| |474,537|494,784|969,321|352,746|
4112|12|จังหวัดนนทบุรี |0| |0| |0| |399,946|426,518|826,464|352,265|
4112|13|จังหวัดปทุมธานี |0| |0| |0| |302,331|314,305|616,636|271,163|
4112|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |356,641|374,099|730,740|190,421|
4112|15|จังหวัดอ่างทอง |0| |0| |0| |140,860|149,735|290,595|69,356|
4112|16|จังหวัดลพบุรี |0| |0| |0| |384,950|374,496|759,446|202,020|
4112|17|จังหวัดสิงห์บุรี |0| |0| |0| |109,624|116,467|226,091|56,129|
4112|18|จังหวัดชัยนาท |0| |0| |0| |171,828|181,921|353,749|89,710|
4112|19|จังหวัดสระบุรี |0| |0| |0| |301,343|300,683|602,026|162,451|
4112|20|จังหวัดชลบุรี |0| |0| |0| |533,435|519,998|1,053,433|406,764|
4112|21|จังหวัดระยอง |0| |0| |0| |259,571|255,437|515,008|179,694|
4112|22|จังหวัดจันทบุรี |0| |0| |0| |240,989|240,069|481,058|143,209|
4112|23|จังหวัดตราด |0| |0| |0| |112,594|109,310|221,904|67,354|
4112|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |315,526|320,797|636,323|168,578|
4112|25|จังหวัดปราจีนบุรี |0| |0| |0| |222,073|219,270|441,343|114,083|
4112|26|จังหวัดนครนายก |0| |0| |0| |120,274|123,001|243,275|60,082|
4112|27|จังหวัดสระแก้ว |0| |0| |0| |263,120|257,548|520,668|135,900|
4112|30|จังหวัดนครราชสีมา |0| |0| |0| |1,259,424|1,274,863|2,534,287|594,975|
4112|31|จังหวัดบุรีรัมย์ |0| |0| |0| |756,573|757,316|1,513,889|302,583|
4112|32|จังหวัดสุรินทร์ |0| |0| |0| |690,744|691,530|1,382,274|271,467|
4112|33|จังหวัดศรีสะเกษ |0| |0| |0| |720,406|720,541|1,440,947|274,077|
4112|34|จังหวัดอุบลราชธานี |0| |0| |0| |880,329|874,581|1,754,910|349,388|
4112|35|จังหวัดยโสธร |0| |0| |0| |278,109|275,685|553,794|115,135|
4112|36|จังหวัดชัยภูมิ |0| |0| |0| |561,837|562,610|1,124,447|258,782|
4112|37|จังหวัดอำนาจเจริญ |0| |0| |0| |183,096|181,225|364,321|72,709|
4112|39|จังหวัดหนองบัวลำภู |0| |0| |0| |248,436|242,781|491,217|100,009|
4112|40|จังหวัดขอนแก่น |0| |0| |0| |869,006|869,526|1,738,532|396,928|
4112|41|จังหวัดอุดรธานี |0| |0| |0| |758,643|749,239|1,507,882|330,540|
4112|42|จังหวัดเลย |0| |0| |0| |323,816|312,029|635,845|147,883|
4112|43|จังหวัดหนองคาย |0| |0| |0| |452,813|444,813|897,626|194,353|
4112|44|จังหวัดมหาสารคาม |0| |0| |0| |466,374|470,116|936,490|195,096|
4112|45|จังหวัดร้อยเอ็ด |0| |0| |0| |661,211|659,824|1,321,035|268,885|
4112|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |491,314|491,637|982,951|201,682|
4112|47|จังหวัดสกลนคร |0| |0| |0| |544,674|545,516|1,090,190|229,961|
4112|48|จังหวัดนครพนม |0| |0| |0| |355,390|355,726|711,116|145,161|
4112|49|จังหวัดมุกดาหาร |0| |0| |0| |165,959|164,454|330,413|68,026|
4112|50|จังหวัดเชียงใหม่ |0| |0| |0| |786,732|795,490|1,582,222|503,215|
4112|51|จังหวัดลำพูน |0| |0| |0| |201,595|207,496|409,091|124,718|
4112|52|จังหวัดลำปาง |0| |0| |0| |403,526|405,659|809,185|225,296|
4112|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |240,998|243,739|484,737|122,727|
4112|54|จังหวัดแพร่ |0| |0| |0| |245,124|250,598|495,722|137,368|
4112|55|จังหวัดน่าน |0| |0| |0| |247,084|241,108|488,192|123,112|
4112|56|จังหวัดพะเยา |0| |0| |0| |257,747|259,984|517,731|145,213|
4112|57|จังหวัดเชียงราย |0| |0| |0| |635,654|632,915|1,268,569|355,963|
4112|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |120,705|112,233|232,938|60,820|
4112|60|จังหวัดนครสวรรค์ |0| |0| |0| |561,184|576,761|1,137,945|292,709|
4112|61|จังหวัดอุทัยธานี |0| |0| |0| |163,550|167,745|331,295|85,698|
4112|62|จังหวัดกำแพงเพชร |0| |0| |0| |383,760|386,907|770,667|183,665|
4112|63|จังหวัดตาก |0| |0| |0| |243,852|235,253|479,105|125,596|
4112|64|จังหวัดสุโขทัย |0| |0| |0| |308,457|321,835|630,292|159,211|
4112|65|จังหวัดพิษณุโลก |0| |0| |0| |431,883|436,801|868,684|227,398|
4112|66|จังหวัดพิจิตร |0| |0| |0| |296,748|307,291|604,039|141,007|
4112|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |527,196|522,320|1,049,516|244,839|
4112|70|จังหวัดราชบุรี |0| |0| |0| |403,760|415,600|819,360|197,887|
4112|71|จังหวัดกาญจนบุรี |0| |0| |0| |393,481|381,717|775,198|211,830|
4112|72|จังหวัดสุพรรณบุรี |0| |0| |0| |419,571|439,179|858,750|202,104|
4112|73|จังหวัดนครปฐม |0| |0| |0| |374,405|391,020|765,425|213,589|
4112|74|จังหวัดสมุทรสาคร |0| |0| |0| |205,217|211,176|416,393|152,944|
4112|75|จังหวัดสมุทรสงคราม |0| |0| |0| |101,719|106,689|208,408|45,606|
4112|76|จังหวัดเพชรบุรี |0| |0| |0| |223,365|233,162|456,527|127,178|
4112|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |240,902|232,433|473,335|136,576|
4112|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |758,067|762,990|1,521,057|351,943|
4112|81|จังหวัดกระบี่ |0| |0| |0| |177,985|173,563|351,548|81,092|
4112|82|จังหวัดพังงา |0| |0| |0| |117,345|114,304|231,649|60,089|
4112|83|จังหวัดภูเก็ต |0| |0| |0| |114,118|117,088|231,206|81,276|
4112|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |438,951|437,456|876,407|238,452|
4112|85|จังหวัดระนอง |0| |0| |0| |80,184|75,020|155,204|46,724|
4112|86|จังหวัดชุมพร |0| |0| |0| |228,918|225,252|454,170|131,420|
4112|90|จังหวัดสงขลา |0| |0| |0| |598,968|611,953|1,210,921|299,590|
4112|91|จังหวัดสตูล |0| |0| |0| |129,136|127,664|256,800|58,444|
4112|92|จังหวัดตรัง |0| |0| |0| |290,546|293,608|584,154|135,641|
4112|93|จังหวัดพัทลุง |0| |0| |0| |247,723|254,986|502,709|120,903|
4112|94|จังหวัดปัตตานี |0| |0| |0| |295,398|303,821|599,219|118,787|
4112|95|จังหวัดยะลา |0| |0| |0| |216,164|213,337|429,501|96,681|
4112|96|จังหวัดนราธิวาส |0| |0| |0| |330,494|331,740|662,234|132,514|
4012|0|ทั่วประเทศ|0| |0| |0| |30,295,655|30,520,374|60,816,029|15,495,755|
4012|10|กรุงเทพมหานคร|0| |0| |0| |2,749,947|2,854,825|5,604,772|1,810,530|
4012|11|จังหวัดสมุทรปราการ |0| |0| |0| |469,223|487,041|956,264|341,929|
4012|12|จังหวัดนนทบุรี |0| |0| |0| |388,692|412,017|800,709|341,784|
4012|13|จังหวัดปทุมธานี |0| |0| |0| |291,341|300,983|592,324|261,661|
4012|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |351,965|369,528|721,493|184,286|
4012|15|จังหวัดอ่างทอง |0| |0| |0| |140,345|149,052|289,397|68,000|
4012|16|จังหวัดลพบุรี |0| |0| |0| |384,581|371,902|756,483|197,040|
4012|17|จังหวัดสิงห์บุรี |0| |0| |0| |109,043|116,037|225,080|55,053|
4012|18|จังหวัดชัยนาท |0| |0| |0| |171,241|181,293|352,534|87,464|
4012|19|จังหวัดสระบุรี |0| |0| |0| |299,470|296,967|596,437|157,961|
4012|20|จังหวัดชลบุรี |0| |0| |0| |523,295|505,330|1,028,625|396,209|
4012|21|จังหวัดระยอง |0| |0| |0| |254,726|249,901|504,627|171,766|
4012|22|จังหวัดจันทบุรี |0| |0| |0| |243,261|240,902|484,163|138,808|
4012|23|จังหวัดตราด |0| |0| |0| |111,781|108,219|220,000|65,319|
4012|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |311,157|315,962|627,119|163,056|
4012|25|จังหวัดปราจีนบุรี |0| |0| |0| |220,434|216,522|436,956|110,310|
4012|26|จังหวัดนครนายก |0| |0| |0| |119,768|122,171|241,939|58,682|
4012|27|จังหวัดสระแก้ว |0| |0| |0| |263,875|257,557|521,432|131,770|
4012|30|จังหวัดนครราชสีมา |0| |0| |0| |1,249,077|1,261,762|2,510,839|581,173|
4012|31|จังหวัดบุรีรัมย์ |0| |0| |0| |746,541|748,295|1,494,836|293,292|
4012|32|จังหวัดสุรินทร์ |0| |0| |0| |682,866|684,817|1,367,683|264,246|
4012|33|จังหวัดศรีสะเกษ |0| |0| |0| |709,960|712,567|1,422,527|267,167|
4012|34|จังหวัดอุบลราชธานี |0| |0| |0| |867,326|863,778|1,731,104|338,980|
4012|35|จังหวัดยโสธร |0| |0| |0| |275,584|273,882|549,466|112,401|
4012|36|จังหวัดชัยภูมิ |0| |0| |0| |557,404|558,091|1,115,495|253,367|
4012|37|จังหวัดอำนาจเจริญ |0| |0| |0| |180,998|179,342|360,340|70,700|
4012|39|จังหวัดหนองบัวลำภู |0| |0| |0| |245,566|240,587|486,153|98,524|
4012|40|จังหวัดขอนแก่น |0| |0| |0| |863,818|862,776|1,726,594|388,714|
4012|41|จังหวัดอุดรธานี |0| |0| |0| |750,695|740,865|1,491,560|321,305|
4012|42|จังหวัดเลย |0| |0| |0| |321,250|309,626|630,876|145,041|
4012|43|จังหวัดหนองคาย |0| |0| |0| |447,235|441,467|888,702|189,868|
4012|44|จังหวัดมหาสารคาม |0| |0| |0| |461,912|465,841|927,753|190,568|
4012|45|จังหวัดร้อยเอ็ด |0| |0| |0| |655,619|654,476|1,310,095|263,029|
4012|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |487,175|487,285|974,460|196,569|
4012|47|จังหวัดสกลนคร |0| |0| |0| |537,444|539,764|1,077,208|222,321|
4012|48|จังหวัดนครพนม |0| |0| |0| |351,635|352,300|703,935|140,872|
4012|49|จังหวัดมุกดาหาร |0| |0| |0| |163,437|162,751|326,188|65,642|
4012|50|จังหวัดเชียงใหม่ |0| |0| |0| |784,729|789,028|1,573,757|496,500|
4012|51|จังหวัดลำพูน |0| |0| |0| |201,931|206,873|408,804|122,799|
4012|52|จังหวัดลำปาง |0| |0| |0| |403,404|403,957|807,361|221,682|
4012|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |239,359|242,204|481,563|120,343|
4012|54|จังหวัดแพร่ |0| |0| |0| |244,902|249,735|494,637|135,422|
4012|55|จังหวัดน่าน |0| |0| |0| |245,286|238,829|484,115|121,380|
4012|56|จังหวัดพะเยา |0| |0| |0| |258,171|259,451|517,622|143,090|
4012|57|จังหวัดเชียงราย |0| |0| |0| |632,576|628,562|1,261,138|349,616|
4012|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |118,884|110,400|229,284|58,946|
4012|60|จังหวัดนครสวรรค์ |0| |0| |0| |558,505|573,394|1,131,899|287,290|
4012|61|จังหวัดอุทัยธานี |0| |0| |0| |162,527|166,451|328,978|83,919|
4012|62|จังหวัดกำแพงเพชร |0| |0| |0| |381,204|384,844|766,048|179,423|
4012|63|จังหวัดตาก |0| |0| |0| |239,937|231,659|471,596|122,095|
4012|64|จังหวัดสุโขทัย |0| |0| |0| |306,860|320,230|627,090|156,446|
4012|65|จังหวัดพิษณุโลก |0| |0| |0| |430,951|434,457|865,408|222,407|
4012|66|จังหวัดพิจิตร |0| |0| |0| |295,166|305,951|601,117|138,019|
4012|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |523,242|517,675|1,040,917|240,014|
4012|70|จังหวัดราชบุรี |0| |0| |0| |401,290|412,003|813,293|192,817|
4012|71|จังหวัดกาญจนบุรี |0| |0| |0| |389,853|376,499|766,352|206,627|
4012|72|จังหวัดสุพรรณบุรี |0| |0| |0| |417,089|436,220|853,309|197,161|
4012|73|จังหวัดนครปฐม |0| |0| |0| |370,110|383,489|753,599|207,717|
4012|74|จังหวัดสมุทรสาคร |0| |0| |0| |201,068|206,077|407,145|147,836|
4012|75|จังหวัดสมุทรสงคราม |0| |0| |0| |101,399|106,308|207,707|45,212|
4012|76|จังหวัดเพชรบุรี |0| |0| |0| |222,194|231,197|453,391|124,280|
4012|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |238,529|230,351|468,880|132,857|
4012|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |753,190|758,653|1,511,843|343,586|
4012|81|จังหวัดกระบี่ |0| |0| |0| |174,709|169,901|344,610|77,299|
4012|82|จังหวัดพังงา |0| |0| |0| |116,493|113,211|229,704|58,539|
4012|83|จังหวัดภูเก็ต |0| |0| |0| |109,741|112,094|221,835|78,991|
4012|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |432,121|429,112|861,233|230,278|
4012|85|จังหวัดระนอง |0| |0| |0| |78,598|73,270|151,868|44,905|
4012|86|จังหวัดชุมพร |0| |0| |0| |225,966|222,121|448,087|126,602|
4012|90|จังหวัดสงขลา |0| |0| |0| |589,983|601,250|1,191,233|291,992|
4012|91|จังหวัดสตูล |0| |0| |0| |127,328|125,849|253,177|56,371|
4012|92|จังหวัดตรัง |0| |0| |0| |286,518|289,542|576,060|130,732|
4012|93|จังหวัดพัทลุง |0| |0| |0| |245,918|252,887|498,805|118,075|
4012|94|จังหวัดปัตตานี |0| |0| |0| |291,270|299,465|590,735|116,031|
4012|95|จังหวัดยะลา |0| |0| |0| |211,635|207,155|418,790|93,468|
4012|96|จังหวัดนราธิวาส |0| |0| |0| |323,332|323,539|646,871|129,581|
3912|0|ทั่วประเทศ|0| |0| |0| |29,973,059|30,143,123|60,116,182|15,341,204|
3912|10|กรุงเทพมหานคร|0| |0| |0| |2,746,352|2,838,611|5,584,963|1,703,128|
3912|11|จังหวัดสมุทรปราการ |0| |0| |0| |466,084|482,149|948,233|329,705|
3912|12|จังหวัดนนทบุรี |0| |0| |0| |381,502|402,082|783,584|320,003|
3912|13|จังหวัดปทุมธานี |0| |0| |0| |271,492|279,428|550,920|249,265|
3912|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |348,613|366,043|714,656|183,889|
3912|15|จังหวัดอ่างทอง |0| |0| |0| |139,594|148,443|288,037|68,481|
3912|16|จังหวัดลพบุรี |0| |0| |0| |381,241|368,246|749,487|200,853|
3912|17|จังหวัดสิงห์บุรี |0| |0| |0| |109,090|115,913|225,003|56,052|
3912|18|จังหวัดชัยนาท |0| |0| |0| |170,748|180,842|351,590|88,407|
3912|19|จังหวัดสระบุรี |0| |0| |0| |289,878|287,890|577,768|159,420|
3912|20|จังหวัดชลบุรี |0| |0| |0| |515,548|493,493|1,009,041|384,458|
3912|21|จังหวัดระยอง |0| |0| |0| |247,395|242,742|490,137|167,899|
3912|22|จังหวัดจันทบุรี |0| |0| |0| |240,801|238,303|479,104|142,398|
3912|23|จังหวัดตราด |0| |0| |0| |106,739|103,315|210,054|64,138|
3912|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |308,744|313,131|621,875|163,923|
3912|25|จังหวัดปราจีนบุรี |0| |0| |0| |218,054|214,197|432,251|109,775|
3912|26|จังหวัดนครนายก |0| |0| |0| |118,717|121,167|239,884|59,211|
3912|27|จังหวัดสระแก้ว |0| |0| |0| |261,041|254,412|515,453|137,685|
3912|30|จังหวัดนครราชสีมา |0| |0| |0| |1,242,702|1,251,814|2,494,516|581,859|
3912|31|จังหวัดบุรีรัมย์ |0| |0| |0| |738,019|738,965|1,476,984|292,256|
3912|32|จังหวัดสุรินทร์ |0| |0| |0| |679,106|680,443|1,359,549|267,356|
3912|33|จังหวัดศรีสะเกษ |0| |0| |0| |703,870|706,132|1,410,002|270,423|
3912|34|จังหวัดอุบลราชธานี |0| |0| |0| |860,727|856,445|1,717,172|340,036|
3912|35|จังหวัดยโสธร |0| |0| |0| |274,501|272,465|546,966|110,470|
3912|36|จังหวัดชัยภูมิ |0| |0| |0| |551,207|551,963|1,103,170|256,573|
3912|37|จังหวัดอำนาจเจริญ |0| |0| |0| |179,419|177,915|357,334|70,495|
3912|39|จังหวัดหนองบัวลำภู |0| |0| |0| |243,578|238,147|481,725|97,816|
3912|40|จังหวัดขอนแก่น |0| |0| |0| |838,181|834,218|1,672,399|373,755|
3912|41|จังหวัดอุดรธานี |0| |0| |0| |739,803|731,085|1,470,888|317,726|
3912|42|จังหวัดเลย |0| |0| |0| |319,389|307,177|626,566|144,206|
3912|43|จังหวัดหนองคาย |0| |0| |0| |443,416|437,682|881,098|191,715|
3912|44|จังหวัดมหาสารคาม |0| |0| |0| |457,998|461,617|919,615|186,838|
3912|45|จังหวัดร้อยเอ็ด |0| |0| |0| |652,107|650,315|1,302,422|258,540|
3912|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |484,746|483,969|968,715|198,100|
3912|47|จังหวัดสกลนคร |0| |0| |0| |532,696|535,172|1,067,868|218,582|
3912|48|จังหวัดนครพนม |0| |0| |0| |347,756|348,864|696,620|138,271|
3912|49|จังหวัดมุกดาหาร |0| |0| |0| |161,642|160,949|322,591|65,000|
3912|50|จังหวัดเชียงใหม่ |0| |0| |0| |782,322|782,116|1,564,438|501,663|
3912|51|จังหวัดลำพูน |0| |0| |0| |201,184|204,880|406,064|125,263|
3912|52|จังหวัดลำปาง |0| |0| |0| |402,275|402,420|804,695|224,560|
